class	tweet_id	id	Created_at	truncated	source	tweet_text	favorited	in_reply_to_screen_id	in_reply_to_user_id	screen_name	user_id	tweet_updatedtext
1	2159838704	12259976	2009-06-14 00:00:00	false	web	There is increase job activity for data people in New York City.  Upticks in interviews and job offers.  Developing story. Will update soon.	false			DonChadwickNYC	43004184	There is increase job activity for data people in New York City.  Upticks in interviews and job offers.  Developing story. Will update soon.
1	2159838802	12259982	2009-06-14 00:00:00	false	"<a href=""http://twitterfon.net/"">TwitterFon</a>"	Ahh! Smoking some purple lush ;)	false			fumamota	43490965	Ahh! Smoking some purple lush ;)
1	2159839004	12259989	2009-06-14 00:00:00	false	web	Listening to LOVE by The Beatles... the best album!!!!	false			BellaLola	21452219	Listening to LOVE by The Beatles... the best album!!!!
0	2159839302	12259995	2009-06-14 00:00:00	false	web	Wassss GOOOD?? Twitter FeAns??	false			NiickyXD	46934983	Wassss GOOOD?? Twitter FeAns??
-1	2159839301	12259998	2009-06-14 00:00:00	false	web	Tried to impress a girl today. Failed wonderfully.	false			StellarPulse	43795671	Tried to impress a girl today. Failed wonderfully.
-1	2159839500	12260003	2009-06-14 00:00:00	false	"<a href=""http://www.twhirl.org/"">twhirl</a>"	@Vi0lentbYNature Oh yas :P Took alot of will but I got there in the end	false		17789528	Hooded	11638782	@Vi0lentbYNature Oh yas :P Took alot of will but I got there in the end
1	2159839504	12260006	2009-06-14 00:00:00	false	"<a href=""http://tweetphoto.com"">TweetPhoto</a>"	"http://pic.gd/1480c8 @AmberRaynexxx  Best peanut butter ever....well, it was back in the day."	false			ChefPhredo	35028054	"http://pic.gd/1480c8 @AmberRaynexxx  Best peanut butter ever....well, it was back in the day."
1	2159839804	12260014	2009-06-14 00:00:00	false	web	@1vs100XboxLive hey cani i get a shout out i love 1 v 100 and you its a great idea to do prime time gaming	false		15844409	PMoney32	40796597	@1vs100XboxLive hey cani i get a shout out i love 1 v 100 and you its a great idea to do prime time gaming
0	2159840000	12260021	2009-06-14 00:00:00	false	"<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"">txt</a>"	"The Uninvited was a weird, but really good movie.  Now, Angels game (:"	false			itskatiemarie	36242938	"The Uninvited was a weird, but really good movie.  Now, Angels game (:"
0	2159840003	12260023	2009-06-14 00:00:00	false	"<a href=""http://www.mytvshows.org"">MyTVShows</a>"	Just watched: Angel - S1E7 - Bachelor Party (http://mytvshows.org)	false			airdiogo	16613217	Just watched: Angel - S1E7 - Bachelor Party (http://mytvshows.org)
0	2159840103	12260025	2009-06-14 00:00:00	false	"<a href=""http://orangatame.com/products/twitterberry/"">TwitterBerry</a>"	Chillin at the missions game	false			imsplitbit	10204492	Chillin at the missions game
-1	2159840302	12260032	2009-06-14 00:00:00	false	"<a href=""http://www.tweetdeck.com/"">TweetDeck</a>"	"Been extremely busy this week.  Too may quotes due all at the same time, plus the typical calls and e-mails from current customers."	false			ldh1943	32136567	"Been extremely busy this week.  Too may quotes due all at the same time, plus the typical calls and e-mails from current customers."
0	2159840503	12260042	2009-06-14 00:00:00	false	web	@Chi_Robb @meaganwebb @missy1234 @Hannanar @blackjkspollock @mellonator @oorachieoo8 You can find tickets here: http://stubdb.com/tickets =)	false		44485971	stub_db	22333499	@Chi_Robb @meaganwebb @missy1234 @Hannanar @blackjkspollock @mellonator @oorachieoo8 You can find tickets here: http://stubdb.com/tickets =)
0	2159840601	12260045	2009-06-14 00:00:00	false	"<a href=""http://www.twhirl.org/"">twhirl</a>"	@mskathy Oh Ms K! What happened? And is your dd OK after the jellyfish incident?	false		14218511	adorablecullens	34001323	@mskathy Oh Ms K! What happened? And is your dd OK after the jellyfish incident?
-1	2159840704	12260050	2009-06-14 00:00:00	false	web	@theone983 you are.  *shakes head*  what am i gonna do with you?	false		9734782	siarh	18126966	@theone983 you are.  *shakes head*  what am i gonna do with you?
1	2159840902	12260054	2009-06-14 00:00:00	false	"<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"">txt</a>"	Imma try to upload them tomo... mom dukes is on the hospital	false			sjarboleda3	36929887	Imma try to upload them tomo... mom dukes is on the hospital
0	2159841102	12260062	2009-06-14 00:00:00	false	"<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"">mobile web</a>"	listening to music.	false			juleskk	37429954	listening to music.
0	2159841303	12260067	2009-06-14 00:00:00	false	web	"@JehAnja mas n�o � pra pedir namorado, e sim marido!!! rsrsrs"	false		39872472	elefanti	39068506	"@JehAnja mas n�o � pra pedir namorado, e sim marido!!! rsrsrs"
1	2159841301	12260068	2009-06-14 00:00:00	true	"<a href=""http://twitpic.com/"">TwitPic</a>"	@jonasbrothers http://twitpic.com/4mr60 - GUYS PLIS COME BACK TO PERU WE LOVE YOU !!??? ............MY EMAIL IS z.o.n.y_13@hotmail.com . ...	false		24285686	luzerO13	42120187	@jonasbrothers http://twitpic.com/4mr60 - GUYS PLIS COME BACK TO PERU WE LOVE YOU !!??? ............MY EMAIL IS z.o.n.y_13@hotmail.com . ...
-1	2159841400	12260070	2009-06-14 00:00:00	false	"<a href=""http://twitterfox.net/"">TwitterFox</a>"	"oare sunt singurul care crede ca biggerballs.ro e o mare idiotenie? nu zic, frumos realizat (kudos pentru flasher) dar totusi fara schepsis"	false			mar_smi	19592540	"oare sunt singurul care crede ca biggerballs.ro e o mare idiotenie? nu zic, frumos realizat (kudos pentru flasher) dar totusi fara schepsis"
0	2159841403	12260072	2009-06-14 00:00:00	false	web	@bustyb73 but he is one of them weirdo occult members ya know! scientweirdoriffic or something	false		23517555	zippytwat	44461671	@bustyb73 but he is one of them weirdo occult members ya know! scientweirdoriffic or something
-1	2159841401	12260073	2009-06-14 00:00:00	false	web	"@Zahlo oe! c�mo que ""por lo pronto"", ahora seguro y me sales con que quieres ir a ver la maldici�n del no nacido, jujuju!!!"	false		38608624	Ivgerina	43038588	"@Zahlo oe! c�mo que ""por lo pronto"", ahora seguro y me sales con que quieres ir a ver la maldici�n del no nacido, jujuju!!!"
0	2159841604	12260079	2009-06-14 00:00:00	false	web	My sisters on the comp D:	false			somedayx	23266552	My sisters on the comp D:
1	2159841602	12260080	2009-06-14 00:00:00	false	"<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"">txt</a>"	"@taylorswift13 I drove from FL to see you tonight, and it was worth the drive.  You were AMAZING!"	false		17919972	born_to_travel	23690908	"@taylorswift13 I drove from FL to see you tonight, and it was worth the drive.  You were AMAZING!"
1	2159841902	12260086	2009-06-14 00:00:00	false	"<a href=""http://twitterfon.net/"">TwitterFon</a>"	@LargoLosAngeles And also with you. Be seeing you soon...	false		38374902	PFTompkins	17732153	@LargoLosAngeles And also with you. Be seeing you soon...
-1	2159842101	12260092	2009-06-14 00:00:00	false	web	@sumaya YES!!! Reality SHOW!!! Surya would be so down.	false		5439702	tazzystar	31055828	@sumaya YES!!! Reality SHOW!!! Surya would be so down.
0	2159842302	12260099	2009-06-14 00:00:00	false	"<a href=""http://www.atebits.com/"">Tweetie</a>"	Clean shot is finished! http://tinyurl.com/kqrh8g	false			Gor0n	14960340	Clean shot is finished! http://tinyurl.com/kqrh8g
1	2159842304	12260101	2009-06-14 00:00:00	false	"<a href=""http://orangatame.com/products/twitterberry/"">TwitterBerry</a>"	at a bid whist tutorial party. my parents would be so proud	false			joeydigital	8558632	at a bid whist tutorial party. my parents would be so proud
0	2159842603	12260107	2009-06-14 00:00:00	false	"<a href=""http://www.ping.fm/"">Ping.fm</a>"	sitting and watching Iron chef. soon @heysugarmel is going to the PCD concert tonight.	false			Chrisrider	14248061	sitting and watching Iron chef. soon @heysugarmel is going to the PCD concert tonight.
1	2159842600	12260109	2009-06-14 00:00:00	false	web	@worldblog Thanks for the article on Iranian election irregularities and possible responses in the future(via)http://tinyurl.com/lghzfr	false		30758397	EuropaSurvey	43893785	@worldblog Thanks for the article on Iranian election irregularities and possible responses in the future(via)http://tinyurl.com/lghzfr
1	2159842700	12260113	2009-06-14 00:00:00	false	"<a href=""http://www.tweetdeck.com/"">TweetDeck</a>"	@Tori_Da yeah i noticed the guy from twilight who plays Carlisle replies a lot	false		28767852	girl_from_oz	22982668	@Tori_Da yeah i noticed the guy from twilight who plays Carlisle replies a lot
0	2159842802	12260115	2009-06-14 00:00:00	false	"<a href=""http://www.tweetdeck.com/"">TweetDeck</a>"	Pesei a m�o no tempero do feij�o. Vou fazer que nem o Chico e colocar mais �gua	false			emerluis	14117252	Pesei a m�o no tempero do feij�o. Vou fazer que nem o Chico e colocar mais �gua
-1	2159842801	12260118	2009-06-14 00:00:00	false	web	"@rainnwilson yeah, i live in vegas and that is all the rage. scary as hell!"	false		19637934	xela854	15691147	"@rainnwilson yeah, i live in vegas and that is all the rage. scary as hell!"
-1	2159843200	12260129	2009-06-14 00:00:00	false	"<a href=""http://www.tweetdeck.com/"">TweetDeck</a>"	O Britto tentando ser legal ta me deixando constrangido.	false			leoamato	14153250	O Britto tentando ser legal ta me deixando constrangido.
1	2159843203	12260132	2009-06-14 00:00:00	false	"<a href=""http://www.thetweetgenius.com"">TweetGenius</a>"	I need a list of all the female bloggers that have a good site	false			gahustle	18787270	I need a list of all the female bloggers that have a good site
0	2159843504	12260143	2009-06-14 00:00:00	false	web	se supone que debo de hacer la tarea... pero escuchando Gore Grind... mi mente divaga en imagenes obscenas... asi que... ya ni pedo...	false			MITHOZ	39626818	se supone que debo de hacer la tarea... pero escuchando Gore Grind... mi mente divaga en imagenes obscenas... asi que... ya ni pedo...
1	2159843701	12260149	2009-06-14 00:00:00	false	web	ncis marathon...woo hoo!!!	false			ressapee	28234051	ncis marathon...woo hoo!!!
1	2159843704	12260150	2009-06-14 00:00:00	false	web	@sabeeh90 yeah! thats my favorite movie too :) & i love the notebook also! but my sister has that one! haha!	false		22769612	JONASlOVExO	23696918	@sabeeh90 yeah! thats my favorite movie too :) & i love the notebook also! but my sister has that one! haha!
0	2159843702	12260151	2009-06-14 00:00:00	false	web	The world... needs more cookies.  And dancing bald bus drivers.  And cheaper Wii consoles.	false			Gamingkitten	23496544	The world... needs more cookies.  And dancing bald bus drivers.  And cheaper Wii consoles.
-1	2159843800	12260153	2009-06-14 00:00:00	false	web	getting ready to leave .. the word spice oregano stuck in my head..dk why??	false			christeeenie	33257157	getting ready to leave .. the word spice oregano stuck in my head..dk why??
-1	2159843904	12260156	2009-06-14 00:00:00	false	"<a href=""http://ubertwitter.com"">UberTwitter</a>"	"@twitasta iya itu hasil utak atik hubby yg gagal.. Pdhl di blog nya hubby gpp.. Ga ngerti neh, nungguin bapak administratornya bangun dulu.."	false		31344604	dadidedo	20489566	"@twitasta iya itu hasil utak atik hubby yg gagal.. Pdhl di blog nya hubby gpp.. Ga ngerti neh, nungguin bapak administratornya bangun dulu.."
1	2159844003	12260158	2009-06-14 00:00:00	false	web	"Sitting in office, waiting for movers to transports equipment to Changi Expo.. Broadcast Asia, here we come!"	false			perryleong	25074140	"Sitting in office, waiting for movers to transports equipment to Changi Expo.. Broadcast Asia, here we come!"
-1	2159844000	12260159	2009-06-14 00:00:00	false	"<a href=""http://www.tweetdeck.com/"">TweetDeck</a>"	"@GreensboroGrub You missed the action Thursday. Re Chuck: He likes to fan the smoke, but there is a fire underneath it that Synod must douse"	false		27695558	billmarsh	16460457	"@GreensboroGrub You missed the action Thursday. Re Chuck: He likes to fan the smoke, but there is a fire underneath it that Synod must douse"
-1	2159844104	12260163	2009-06-14 00:00:00	false	web	"Is in. Not in a good way - just at home. Could do with an extra 5 hours in the day, as have been working most of it."	false			RJTphotos	18156342	"Is in. Not in a good way - just at home. Could do with an extra 5 hours in the day, as have been working most of it."
-1	2159844302	12260170	2009-06-14 00:00:00	false	web	"I want to set up my crab tank, but i cant stop looking at thrift store horrors on lj..."	false			catiefsm	14356713	"I want to set up my crab tank, but i cant stop looking at thrift store horrors on lj..."
0	2159844702	12260183	2009-06-14 00:00:00	false	web	I was only 11 years old btw	false			GustopherWorld	27592969	I was only 11 years old btw
1	2159844701	12260184	2009-06-14 00:00:00	false	"<a href=""http://orangatame.com/products/twitterberry/"">TwitterBerry</a>"	Try out the Lobster Mac & Cheese at Blush in Santa Barbara! Late night menu starts at 10 PM every night.	false			jeremiahhiggins	29678290	Try out the Lobster Mac & Cheese at Blush in Santa Barbara! Late night menu starts at 10 PM every night.
-1	2159844703	12260185	2009-06-14 00:00:00	false	"<a href=""http://twitterfon.net/"">TwitterFon</a>"	WORK... Bored outta my mind... Chugging coffee like beer.:. HELP!!!	false			Jeld05	46055079	WORK... Bored outta my mind... Chugging coffee like beer.:. HELP!!!
0	2159844803	12260189	2009-06-14 00:00:00	false	web	okay im going to bed? idk yetttt. cant wait to see Emarosa july 22!!!! mother fuckers	false			XriotRIOTriotX	23004853	okay im going to bed? idk yetttt. cant wait to see Emarosa july 22!!!! mother fuckers
1	2159844900	12260191	2009-06-14 00:00:00	false	"<a href=""http://twitterfon.net/"">TwitterFon</a>"	I remember when niggas used to rock da soldiers(reeboks) lmao	false			willcooku22	41186467	I remember when niggas used to rock da soldiers(reeboks) lmao
-1	2159844901	12260193	2009-06-14 00:00:00	false	web	"Orkut: ""O segredo da criatividade � saber como esconder suas fontes"" ou seja, nada se cria, tudo se copia."	false			guiperalta	15648883	"Orkut: ""O segredo da criatividade � saber como esconder suas fontes"" ou seja, nada se cria, tudo se copia."
-1	2159845000	12260195	2009-06-14 00:00:00	false	web	@macNC40 OMG! where are you eating? is like a FAIL COOKING LOL	false		14563958	foryoudiva	18617129	@macNC40 OMG! where are you eating? is like a FAIL COOKING LOL
1	2159845101	12260199	2009-06-14 00:00:00	false	"<a href=""http://www.tweetdeck.com/"">TweetDeck</a>"	family dinner with @jamberto before we dominate things.  He baked some great ciabatta.	false			btyeung	21266388	family dinner with @jamberto before we dominate things.  He baked some great ciabatta.
0	2159845103	12260200	2009-06-14 00:00:00	false	"<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"">txt</a>"	Watchin mean girls for the tenth billion time	false			cocaXbetch	42778219	Watchin mean girls for the tenth billion time
1	2159845502	12260213	2009-06-14 00:00:00	false	web	Thanks for the RT @ASLANTWIT	false			DinaMeis	19544612	Thanks for the RT @ASLANTWIT
0	2159845504	12260214	2009-06-14 00:00:00	false	"<a href=""http://www.tweetdeck.com/"">TweetDeck</a>"	"The real truth ""comotai"" story: http://bit.ly/2mmC1j"	false			Nelawish	24449385	"The real truth ""comotai"" story: http://bit.ly/2mmC1j"
1	2159845603	12260217	2009-06-14 00:00:00	false	"<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"">txt</a>"	Back at the hotel long day walked about 15m at least wow chi town  is swizzle	false			canes3233	45161476	Back at the hotel long day walked about 15m at least wow chi town  is swizzle
1	2159845903	12260225	2009-06-14 00:00:00	false	"<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"">mobile web</a>"	"@keithdsouza, thanks for your wordpress offer"	false		5717992	terenceyang	14841342	"@keithdsouza, thanks for your wordpress offer"
0	2159845900	12260227	2009-06-14 00:00:00	false	"<a href=""http://ubertwitter.com"">UberTwitter</a>"	Is at urban outfitters!! It just got really quiet in here...lol	false			HeyitsJARROD	45405764	Is at urban outfitters!! It just got really quiet in here...lol
1	2159846003	12260233	2009-06-14 00:00:00	false	web	now i know why my mood was down the last days i hadn�t drank hot chocolate for days it always helps	false			ErbilK	33252751	now i know why my mood was down the last days i hadn�t drank hot chocolate for days it always helps
-1	2159846201	12260240	2009-06-14 00:00:00	false	"<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"">txt</a>"	@nickdemorest no but since its just the 2 of us again theres no point in cooking all the time	false		16124141	wakeuptay	29917313	@nickdemorest no but since its just the 2 of us again theres no point in cooking all the time
-1	2159846400	12260246	2009-06-14 00:00:00	false	web	@britishcookie que pena.....acho que vou ver algumas fotos do Rob pra ver se passa a ansiedade	false		46886080	glaucialhp	42074679	@britishcookie que pena.....acho que vou ver algumas fotos do Rob pra ver se passa a ansiedade
-1	2159846403	12260247	2009-06-14 00:00:00	false	web	havent been on in forever...so scared for high school and for finals!	false			GIGGLEE2	34784833	havent been on in forever...so scared for high school and for finals!
1	2159846404	12260248	2009-06-14 00:00:00	false	web	good morning..:|	false			ellaexthree	30861651	good morning..:|
0	2159846701	12260257	2009-06-14 00:00:00	false	web	Coke or pepsi that is the question! someone help me decide	false			Tm_clark	46551436	Coke or pepsi that is the question! someone help me decide
0	2159846702	12260259	2009-06-14 00:00:00	false	"<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"">txt</a>"	@wafflesides ps i have 5th row blink tickets :D	false		23241252	jephahoward	14143257	@wafflesides ps i have 5th row blink tickets :D
1	2159846704	12260260	2009-06-14 00:00:00	false	web	"dificil de creer, llegue dle carro y empec� a hacer todo rapido y ya cerre, hasta portada, jejeje, xevere el carrito"	false			Lezvr	44146733	"dificil de creer, llegue dle carro y empec� a hacer todo rapido y ya cerre, hasta portada, jejeje, xevere el carrito"
1	2159846803	12260262	2009-06-14 00:00:00	false	"<a href=""http://userscripts.org/scripts/show/24398"">Endless Tweets</a>"	Watching the fallout of the results in Tehran. The power of Twitter to organize the opposition has helped change history. #iranelection	false			Torgodevil	4278631	Watching the fallout of the results in Tehran. The power of Twitter to organize the opposition has helped change history. #iranelection
1	2159846800	12260263	2009-06-14 00:00:00	false	web	@StewartWade @lejunkdrawer @noToriousToriwhy trade it both is goooood??	false		23237973	Vesla25	43418126	@StewartWade @lejunkdrawer @noToriousToriwhy trade it both is goooood??
0	2159846901	12260264	2009-06-14 00:00:00	false	web	Check this video out -- INXS - Pretty Vegas http://bit.ly/VAjH5	false			sativaddiva420	25866686	Check this video out -- INXS - Pretty Vegas http://bit.ly/VAjH5
-1	2159847000	12260269	2009-06-14 00:00:00	false	"<a href=""http://twitterfon.net/"">TwitterFon</a>"	@TheRealMrsHyde Yeah i feel u on that. I been an uncle since i was 8 lol.. As for tonight.. Im not even knowin... I might go to hollywood..	false		24769217	fanblock	45458416	@TheRealMrsHyde Yeah i feel u on that. I been an uncle since i was 8 lol.. As for tonight.. Im not even knowin... I might go to hollywood..
-1	2159847002	12260272	2009-06-14 00:00:00	false	web	"OOh, eu nao sei fala inglees, entao se tiveh errado nao me julguem ! ^^"	false			Juhdepaula	25632237	"OOh, eu nao sei fala inglees, entao se tiveh errado nao me julguem ! ^^"
-1	2159847104	12260274	2009-06-14 00:00:00	false	"<a href=""http://www.tweetdeck.com/"">TweetDeck</a>"	"This tweetdeck update sucks, somehow my API requests have increased and Adobe Readers keeps crashing over and over."	false			jakeisonline	20095111	"This tweetdeck update sucks, somehow my API requests have increased and Adobe Readers keeps crashing over and over."
-1	2159847404	12260284	2009-06-14 00:00:00	false	web	"Bout to watch some Clarissa Explains it All, know your roots mother fuckers"	false			BisFitty	22271264	"Bout to watch some Clarissa Explains it All, know your roots mother fuckers"
0	2159847504	12260286	2009-06-14 00:00:00	false	web	"Insomniac, agnostic, dyslexic. Up all night wondering if theres a dog!"	false			ambigfoot	45010461	"Insomniac, agnostic, dyslexic. Up all night wondering if theres a dog!"
0	2159847503	12260288	2009-06-14 00:00:00	false	web	"@crystalceleb  ""might"" be thursday ill let u know depending on if i get this next porject done keep in touch u didnt get ur damn new # yet!?"	false		44403078	DEAP215	24225118	"@crystalceleb  ""might"" be thursday ill let u know depending on if i get this next porject done keep in touch u didnt get ur damn new # yet!?"
0	2159847502	12260289	2009-06-14 00:00:00	false	web	"""I sat in the jail and thought ... how could I prove this? What could I do?"" Drug suspect turns tables on NYPD with.. http://snipr.com/k2kcz"	false			CvetkoMarten	22138945	"""I sat in the jail and thought ... how could I prove this? What could I do?"" Drug suspect turns tables on NYPD with.. http://snipr.com/k2kcz"
-1	2159847603	12260294	2009-06-14 00:00:00	false	"<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"">txt</a>"	woke up wayyy to early today. already supper tired	false			LeslieMoon	31251156	woke up wayyy to early today. already supper tired
-1	2159847700	12260298	2009-06-14 00:00:00	false	"<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"">txt</a>"	Now that @lols has walked I have lost all interest in the proceedings.	false			skirmishes	44748692	Now that @lols has walked I have lost all interest in the proceedings.
-1	2159847902	12260305	2009-06-14 00:00:00	false	"<a href=""http://desktop.seesmic.com/"">Seesmic Desktop</a>"	"@Mitch_M One time I said to one of my friends ""Hand it up and pick it to me"" and had no clue it even came out wrong"	false		14661957	moniquewade	35263230	"@Mitch_M One time I said to one of my friends ""Hand it up and pick it to me"" and had no clue it even came out wrong"
-1	2159847903	12260306	2009-06-14 00:00:00	false	web	mi hermano fue a un cumplea�os y yo me quede aqui estudiando T.T	false			klau_toing	33592002	mi hermano fue a un cumplea�os y yo me quede aqui estudiando T.T
-1	2159848000	12260308	2009-06-14 00:00:00	false	web	hates watching the people she loves upset with each other!!  Even though certain parties have VERY valid points!!!;P(Kristen)It still sucks	false			mag1kcrystal	37448594	hates watching the people she loves upset with each other!!  Even though certain parties have VERY valid points!!!;P(Kristen)It still sucks
0	2159848002	12260312	2009-06-14 00:00:00	false	web	RT @mideastyouth RT @theneave Keep #iranelection a trending topic!	false			mstinalee	20113618	RT @mideastyouth RT @theneave Keep #iranelection a trending topic!
0	2159848100	12260314	2009-06-14 00:00:00	false	web	i really wonder what songs demi is performing on monday....	false			Sofaaay	28893969	i really wonder what songs demi is performing on monday....
1	2159848101	12260316	2009-06-14 00:00:00	false	web	@backstreetboys we are  guys..... #BSB#KTBSPAlooove you guuuyssss thanks 4 everythign kisses from venezuelaa#BSB	false		13929092	AzaraBSB	28504810	@backstreetboys we are  guys..... #BSB#KTBSPAlooove you guuuyssss thanks 4 everythign kisses from venezuelaa#BSB
0	2159848202	12260317	2009-06-14 00:00:00	false	"<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"">txt</a>"	Wants to buy grants sax	false			Skullshards	28703141	Wants to buy grants sax
-1	2159848203	12260318	2009-06-14 00:00:00	false	"<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"">txt</a>"	@mizsbonner way longer. Tell em step his pony up! Haha	false		28343986	zwalker89	26634308	@mizsbonner way longer. Tell em step his pony up! Haha
1	2159848301	12260320	2009-06-14 00:00:00	false	"<a href=""http://destroytwitter.com/"">DestroyTwitter</a>"	@DcJomi i agree! espero se ponga mejor! saludos sr. jomi (y un huuuuug!)	false		14068688	catpow3r	17986534	@DcJomi i agree! espero se ponga mejor! saludos sr. jomi (y un huuuuug!)
-1	2159848402	12260326	2009-06-14 00:00:00	false	web	Bill is walking around our apartment...with no clothes on.  What a treat?	false			mmarcotte7186	27920568	Bill is walking around our apartment...with no clothes on.  What a treat?
0	2159848400	12260327	2009-06-14 00:00:00	false	web	well dat watz quick we are over	false			babygurl9124	38343369	well dat watz quick we are over
0	2159848700	12260334	2009-06-14 00:00:00	false	"<a href=""http://www.tweetdeck.com/"">TweetDeck</a>"	So how long till we get an Iranian Post-Election Civil Unrest Observation Czar? #tcot	false			srmercury	17904238	So how long till we get an Iranian Post-Election Civil Unrest Observation Czar? #tcot
0	2159848702	12260335	2009-06-14 00:00:00	false	web	One week till Minnesota!!!!	false			Stevoness	23722422	One week till Minnesota!!!!
1	2159848704	12260336	2009-06-14 00:00:00	false	web	"my neighbors started the day blasting reggaeton, then hip hop, then reggae, now they are concluding the day with some baby makin music..."	false			breenbeanz	27944077	"my neighbors started the day blasting reggaeton, then hip hop, then reggae, now they are concluding the day with some baby makin music..."
0	2159848803	12260340	2009-06-14 00:00:00	false	"<a href=""http://twitterfon.net/"">TwitterFon</a>"	Missing me some animal!!!!!!!!!	false			jello0318	43778220	Missing me some animal!!!!!!!!!
1	2159848900	12260343	2009-06-14 00:00:00	false	"<a href=""http://orangatame.com/products/twitterberry/"">TwitterBerry</a>"	is wishing I had a different life. Today sucks.	false			ljlancewicz	30731782	is wishing I had a different life. Today sucks.
1	2159848904	12260345	2009-06-14 00:00:00	false	"<a href=""http://help.twitter.com/index.php?pg=kb.page&id=75"">txt</a>"	He must have had on really nice pants.	false			megan_power	18011211	He must have had on really nice pants.
0	2159849004	12260347	2009-06-14 00:00:00	false	"<a href=""http://ubertwitter.com"">UberTwitter</a>"	@ChristinaButed are u coming home? If so...are you gonna lmk? Lol ;)	false		21375022	JENNNNz	20487935	@ChristinaButed are u coming home? If so...are you gonna lmk? Lol ;)
-1	2159849103	12260348	2009-06-14 00:00:00	false	web	feels like crap in every way imaginable. zero self esteem. zero self confidence. oh and zero ability to even pretend. lame.	false			jessdmon	46786619	feels like crap in every way imaginable. zero self esteem. zero self confidence. oh and zero ability to even pretend. lame.
1	2159849102	12260349	2009-06-14 00:00:00	false	"<a href=""http://www.tweetdeck.com/"">TweetDeck</a>"	"@rustylvnv ahhh, survived, yes, now I am going to finally sit down and watch that movie I was going to watch like a week ago!"	false		14369832	JustJewelz	15858403	"@rustylvnv ahhh, survived, yes, now I am going to finally sit down and watch that movie I was going to watch like a week ago!"
-1	2159849301	12260355	2009-06-14 00:00:00	false	web	....UGH. I DNT LIKE JOININ NEW SITES. GOTTA FIND MORE FRIENDS. TIRED OF THE SPACE AND FB.	false			BlackBarbie_22	46999123	....UGH. I DNT LIKE JOININ NEW SITES. GOTTA FIND MORE FRIENDS. TIRED OF THE SPACE AND FB.
-1	2159849502	12260363	2009-06-14 00:00:00	false	"<a href=""http://twitterfox.net/"">TwitterFox</a>"	"@JeremyBorash need to showcase his comedy on tna more. ""up here in the southwest . . . "" lol. funny as hell."	false		23738026	SomeNo1	38931808	"@JeremyBorash need to showcase his comedy on tna more. ""up here in the southwest . . . "" lol. funny as hell."
-1	2159849801	12260371	2009-06-14 00:00:00	false	"<a href=""http://www.atebits.com/"">Tweetie</a>"	RT Just read that VH1 is no longer doing Best Week Ever with @PFThompkins... That is some SERIOUS bullshit! ... (via @kevinpollak)	false			famousfollower	33785378	RT Just read that VH1 is no longer doing Best Week Ever with @PFThompkins... That is some SERIOUS bullshit! ... (via @kevinpollak)
-1	2159849802	12260373	2009-06-14 00:00:00	false	web	"@Juuhhh_ N�o temos nada pra fazer, neh?! huashsua"	false		36982022	Alison_Corte	46893966	"@Juuhhh_ N�o temos nada pra fazer, neh?! huashsua"
1	2159850500	12260392	2009-06-14 00:00:00	false	web	You will NOT want to miss the baptism tomorrow.  It is going to be phenomenal.  What we do matters...God is at work and changing lives!	false			brianchughes	16250235	You will NOT want to miss the baptism tomorrow.  It is going to be phenomenal.  What we do matters...God is at work and changing lives!
1	2159850502	12260395	2009-06-14 00:00:00	false	web	addysen is spending the night  hopefully she sleeps all night got church and family reunion 2mro	false			jessi_renae	45925279	addysen is spending the night  hopefully she sleeps all night got church and family reunion 2mro
1	2159850602	12260396	2009-06-14 00:00:00	false	"<a href=""http://orangatame.com/products/twitterberry/"">TwitterBerry</a>"	Chillin downtown @OYA this is a nice spot...	false			CBrent88	29353851	Chillin downtown @OYA this is a nice spot...
-1	2159850603	12260398	2009-06-14 00:00:00	false	web	Im sitting on the computer bored as hell	false			perfectpicture3	46999010	Im sitting on the computer bored as hell
1	2159850700	12260400	2009-06-14 00:00:00	false	web	@james_a_michael Hang in there sweetheart!	false		36370563	sweetlilsister	15615647	@james_a_michael Hang in there sweetheart!
-1	2159850701	12260401	2009-06-14 00:00:00	false	web	"RT @citizenjaney Whatever happened to Isringhausen sounds rather scary, at least per the radio guys #rays &lt;- It did not look good at all."	false			NineEqualsEight	41187638	"RT @citizenjaney Whatever happened to Isringhausen sounds rather scary, at least per the radio guys #rays &lt;- It did not look good at all."
